<title>/VB --> VB/VB
I/PRP --> I/PRP
had/VBD --> have/VBD
his/PRP$ --> he/PRP$
oil/NN --> oil/NN
crushed/VBN --> crush/VBN
out/RP --> out/RP
by/IN --> by/IN
the/DT --> the/DT
ants/NNS --> ant/NNS
,/, --> ,/,
''/'' --> ''/''
he/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
himself/PRP --> himself/PRP
./. --> ./.
``/`` --> ``/``
I/PRP --> I/PRP
had/VBD --> have/VBD
his/PRP$ --> he/PRP$
demons/NNS --> demon/NNS
killed/VBN --> kill/VBN
by/IN --> by/IN
the/DT --> the/DT
tigers/NNS --> tiger/NNS
./. --> ./.
My/PRP$ --> my/PRP$
bed/NN --> bed/NN
helped/VBD --> help/VBD
me/PRP --> I/PRP
to/TO --> to/TO
beat/VB --> beat/VB
his/PRP$ --> he/PRP$
kettle-drum/NN --> kettle-drum/NN
./. --> ./.
But/CC --> but/CC
now/RB --> now/RB
what/WP --> what/WP
can/MD --> can/MD
I/PRP --> I/PRP
do/VB --> do/VB
?/. --> ?/.
How/WRB --> how/WRB
can/MD --> can/MD
I/PRP --> I/PRP
cut/VB --> cut/VB
that/DT --> that/DT
thick/JJ --> thick/JJ
tree-trunk/NN --> tree-trunk/NN
in/IN --> in/IN
two/CD --> two/CD
with/IN --> with/IN
a/DT --> a/DT
wax/NN --> wax/NN
hatchet/NN --> hatchet/NN
?/. --> ?/.
''/'' --> ''/''
At/IN --> at/IN
night/NN --> night/NN
he/PRP --> he/PRP
went/VBD --> go/VBD
on/IN --> on/IN
his/PRP$ --> he/PRP$
bed/NN --> bed/NN
to/TO --> to/TO
see/VB --> see/VB
the/DT --> the/DT
princess/NN --> princess/NN
./. --> ./.
``/`` --> ``/``
To-morrow/NN --> to-morrow/NN
,/, --> ,/,
''/'' --> ''/''
he/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
her/PRP --> she/PRP
,/, --> ,/,
``/`` --> ``/``
your/PRP$ --> you/PRP$
father/NN --> father/NN
will/MD --> will/MD
kill/VB --> kill/VB
me/PRP --> I/PRP
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
Why/WRB --> why/WRB
?/. --> ?/.
''/'' --> ''/''
asked/VBD --> ask/VBD
the/DT --> the/DT
princess/NN --> princess/NN
./. --> ./.
``/`` --> ``/``
He/PRP --> he/PRP
has/VBZ --> have/VBZ
told/VBN --> tell/VBN
me/PRP --> I/PRP
to/TO --> to/TO
cut/VB --> cut/VB
a/DT --> a/DT
thick/JJ --> thick/JJ
tree-trunk/NN --> tree-trunk/NN
in/IN --> in/IN
two/CD --> two/CD
with/IN --> with/IN
a/DT --> a/DT
wax/NN --> wax/NN
hatchet/NN --> hatchet/NN
./. --> ./.
How/WRB --> how/WRB
can/MD --> can/MD
I/PRP --> I/PRP
ever/RB --> ever/RB
do/VBP --> do/VBP
that/DT --> that/DT
?/. --> ?/.
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
./. --> ./.
``/`` --> ``/``
Do/VBP --> do/VBP
not/RB --> not/RB
be/VB --> be/VB
afraid/JJ --> afraid/JJ
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
princess/NN --> princess/NN
;/: --> ;/:
``/`` --> ``/``
do/VBP --> do/VBP
as/IN --> as/IN
I/PRP --> I/PRP
bid/VBP --> bid/VBP
you/PRP --> you/PRP
,/, --> ,/,
and/CC --> and/CC
you/PRP --> you/PRP
will/MD --> will/MD
cut/VB --> cut/VB
it/PRP --> it/PRP
in/IN --> in/IN
two/CD --> two/CD
quite/RB --> quite/RB
easily/RB --> easily/RB
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
she/PRP --> she/PRP
pulled/VBD --> pull/VBD
out/RP --> out/RP
a/DT --> a/DT
hair/NN --> hair/NN
from/IN --> from/IN
her/PRP$ --> she/PRP$
head/NN --> head/NN
,/, --> ,/,
and/CC --> and/CC
gave/VBD --> give/VBD
it/PRP --> it/PRP
to/TO --> to/TO
the/DT --> the/DT
prince/NN --> prince/NN
./. --> ./.
``/`` --> ``/``
To-morrow/NN --> to-morrow/NN
,/, --> ,/,
''/'' --> ''/''
she/PRP --> she/PRP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
when/WRB --> when/WRB
no/DT --> no/DT
one/NN --> one/NN
is/VBZ --> be/VBZ
near/IN --> near/IN
you/PRP --> you/PRP
,/, --> ,/,
you/PRP --> you/PRP
must/MD --> must/MD
say/VB --> say/VB
to/TO --> to/TO
the/DT --> the/DT
tree-trunk/NN --> tree-trunk/NN
,/, --> ,/,
`/`` --> `/``
The/DT --> the/DT
Princess/NNP --> Princess/NNP
Labam/NNP --> Labam/NNP
commands/VBZ --> command/VBZ
you/PRP --> you/PRP
to/TO --> to/TO
let/VB --> let/VB
yourself/PRP --> yourself/PRP
be/VB --> be/VB
cut/VBN --> cut/VBN
in/IN --> in/IN
two/CD --> two/CD
by/IN --> by/IN
this/DT --> this/DT
hair/NN --> hair/NN
./. --> ./.
'/'' --> '/''
Then/RB --> then/RB
stretch/VB --> stretch/VB
the/DT --> the/DT
hair/NN --> hair/NN
down/IN --> down/IN
the/DT --> the/DT
edge/NN --> edge/NN
of/IN --> of/IN
the/DT --> the/DT
wax/NN --> wax/NN
hatchet/NN --> hatchet/NN
's/POS --> 's/POS
blade/NN --> blade/NN
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
prince/NN --> prince/NN
next/JJ --> next/JJ
day/NN --> day/NN
did/VBD --> do/VBD
exactly/RB --> exactly/RB
as/IN --> as/IN
the/DT --> the/DT
princess/NN --> princess/NN
had/VBD --> have/VBD
told/VBN --> tell/VBN
him/PRP --> he/PRP
;/: --> ;/:
and/CC --> and/CC
the/DT --> the/DT
minute/NN --> minute/NN
the/DT --> the/DT
hair/NN --> hair/NN
that/WDT --> that/WDT
was/VBD --> be/VBD
stretched/VBN --> stretch/VBN
down/IN --> down/IN
the/DT --> the/DT
edge/NN --> edge/NN
of/IN --> of/IN
the/DT --> the/DT
hatchet-blade/NN --> hatchet-blade/NN
touched/VBD --> touch/VBD
the/DT --> the/DT
tree-trunk/NN --> tree-trunk/NN
it/PRP --> it/PRP
split/VBD --> split/VBD
into/IN --> into/IN
two/CD --> two/CD
pieces/NNS --> piece/NNS
./. --> ./.
The/DT --> the/DT
king/NN --> king/NN
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Now/RB --> now/RB
you/PRP --> you/PRP
can/MD --> can/MD
marry/VB --> marry/VB
my/PRP$ --> my/PRP$
daughter/NN --> daughter/NN
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
the/DT --> the/DT
wedding/NN --> wedding/NN
took/VBD --> take/VBD
place/NN --> place/NN
./. --> ./.
All/PDT --> all/PDT
the/DT --> the/DT
Rajas/NNPS --> Rajas/NNPS
and/CC --> and/CC
kings/NNS --> king/NNS
of/IN --> of/IN
the/DT --> the/DT
countries/NNS --> country/NNS
round/NN --> round/NN
were/VBD --> be/VBD
asked/VBN --> ask/VBN
to/TO --> to/TO
come/VB --> come/VB
to/TO --> to/TO
it/PRP --> it/PRP
,/, --> ,/,
and/CC --> and/CC
there/EX --> there/EX
were/VBD --> be/VBD
great/JJ --> great/JJ
rejoicings/NNS --> rejoicing/NNS
./. --> ./.
After/IN --> after/IN
a/DT --> a/DT
few/JJ --> few/JJ
days/NNS --> day/NNS
the/DT --> the/DT
prince/NN --> prince/NN
's/POS --> 's/POS
son/NN --> son/NN
said/VBD --> say/VBD
to/TO --> to/TO
his/PRP$ --> he/PRP$
wife/NN --> wife/NN
,/, --> ,/,
``/`` --> ``/``
Let/VB --> let/VB
us/PRP --> we/PRP
go/VB --> go/VB
to/TO --> to/TO
my/PRP$ --> my/PRP$
father/NN --> father/NN
's/POS --> 's/POS
country/NN --> country/NN
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
Princess/NNP --> Princess/NNP
Labam/NNP --> Labam/NNP
's/POS --> 's/POS
father/NN --> father/NN
gave/VBD --> give/VBD
them/PRP --> they/PRP
a/DT --> a/DT
quantity/NN --> quantity/NN
of/IN --> of/IN
camels/NNS --> camel/NNS
and/CC --> and/CC
horses/NNS --> horse/NNS
and/CC --> and/CC
rupees/NNS --> rupee/NNS
and/CC --> and/CC
servants/NNS --> servant/NNS
;/: --> ;/:
and/CC --> and/CC
they/PRP --> they/PRP
traveled/VBD --> travel/VBD
in/IN --> in/IN
great/JJ --> great/JJ
state/NN --> state/NN
to/TO --> to/TO
the/DT --> the/DT
prince/NN --> prince/NN
's/POS --> 's/POS
country/NN --> country/NN
,/, --> ,/,
where/WRB --> where/WRB
they/PRP --> they/PRP
lived/VBD --> live/VBD
happily/RB --> happily/RB
./. --> ./.
The/DT --> the/DT
prince/NN --> prince/NN
always/RB --> always/RB
kept/VBD --> keep/VBD
his/PRP$ --> he/PRP$
bag/NN --> bag/NN
,/, --> ,/,
bowl/NN --> bowl/NN
,/, --> ,/,
bed/NN --> bed/NN
,/, --> ,/,
and/CC --> and/CC
stick/NN --> stick/NN
;/: --> ;/:
only/RB --> only/RB
,/, --> ,/,
as/IN --> as/IN
no/DT --> no/DT
one/NN --> one/NN
ever/RB --> ever/RB
came/VBD --> come/VBD
to/TO --> to/TO
make/VB --> make/VB
war/NN --> war/NN
on/IN --> on/IN
him/PRP --> he/PRP
,/, --> ,/,
he/PRP --> he/PRP
never/RB --> never/RB
needed/VBD --> need/VBD
to/TO --> to/TO
use/VB --> use/VB
the/DT --> the/DT
stick/NN --> stick/NN
./. --> ./.
